0.1	300	242.467	192.977	155.856	131.122	116.218	107.97	103.729	101.698	100.823	100.583	100.823	101.698	103.729	107.97	116.218	131.122	155.856	192.977	242.467	300	
0.2	300	259.689	222.053	189.206	162.356	141.75	126.878	116.812	110.522	107.132	106.068	107.132	110.522	116.812	126.878	141.75	162.356	189.206	222.053	259.689	300	
0.3	300	267.232	235.901	207.259	182.231	161.349	144.774	132.378	123.87	118.928	117.311	118.928	123.87	132.378	144.774	161.349	182.231	207.259	235.901	267.232	300	
0.4	300	271.797	244.551	219.136	196.278	176.515	160.19	147.477	138.427	133.021	131.225	133.021	138.427	147.477	160.19	176.515	196.278	219.136	244.551	271.797	300	
0.1	300	233.335	183.338	150.01	129.186	116.703	109.444	105.339	103.109	102.018	101.693	102.018	103.109	105.339	109.444	116.703	129.186	150.01	183.338	233.335	300	
0.2	300	256.4	216.923	184.046	158.451	139.595	126.354	117.502	111.97	108.967	108.018	108.967	111.97	117.502	126.354	139.595	158.451	184.046	216.923	256.4	300	
0.3	300	265.536	232.974	203.836	179.051	158.958	143.435	132.091	124.441	120.049	118.62	120.049	124.441	132.091	143.435	158.958	179.051	203.836	232.974	265.536	300	
0.4	300	270.774	242.715	216.844	193.939	174.489	158.719	146.65	138.182	133.176	131.522	133.176	138.182	146.65	158.719	174.489	193.939	216.844	242.715	270.774	300	
